clientId,ms,x,y,z
bravo,7029,-0.083984375,-0.08984375,0.962890625
bravo,7031,-0.125,-0.0390625,0.966796875
bravo,7034,-0.12890625,0.00390625,0.939453125
bravo,7036,-0.224609375,-0.1015625,0.927734375
bravo,7039,-0.326171875,-0.255859375,0.951171875
bravo,7041,-0.32421875,-0.263671875,0.962890625
bravo,7044,-0.251953125,-0.1328125,1.0
bravo,7047,-0.140625,0.017578125,1.037109375
bravo,7049,0.046875,0.017578125,1.12109375
bravo,7052,0.17578125,0.0,1.125
bravo,7054,0.033203125,-0.064453125,1.05859375
bravo,7057,0.041015625,-0.037109375,1.03125
bravo,7059,0.017578125,-0.09375,1.025390625
bravo,7062,-0.083984375,-0.048828125,1.080078125
bravo,7065,-0.234375,-0.1328125,0.97265625
bravo,7067,-0.37109375,0.037109375,1.0546875
bravo,7070,-0.388671875,-0.12890625,1.015625
bravo,7072,-0.357421875,-0.087890625,1.0234375
bravo,7075,-0.1796875,-0.029296875,0.966796875
bravo,7077,-0.169921875,-0.115234375,0.958984375
bravo,7080,-0.205078125,-0.125,1.005859375
bravo,7083,-0.185546875,-0.103515625,1.033203125
bravo,7086,-0.208984375,-0.142578125,1.0234375
bravo,7088,-0.201171875,-0.064453125,1.033203125
bravo,7091,-0.2578125,-0.013671875,1.025390625
bravo,7094,-0.294921875,0.0078125,1.0078125
bravo,7096,-0.27734375,0.0,0.984375
bravo,7099,-0.203125,0.01953125,0.982421875
bravo,7101,-0.16015625,-0.041015625,0.970703125
bravo,7104,-0.115234375,-0.029296875,0.986328125
bravo,7107,-0.05859375,-0.0546875,0.998046875
bravo,7111,-0.05078125,0.02734375,0.953125
bravo,7114,0.052734375,0.068359375,0.943359375
bravo,7116,0.060546875,0.107421875,0.96484375
bravo,7119,0.076171875,0.013671875,0.962890625
bravo,7121,0.06640625,-0.00390625,1.001953125
bravo,7124,0.08984375,0.017578125,0.98828125
bravo,7126,0.130859375,0.05078125,0.984375
bravo,7128,0.126953125,0.07421875,0.958984375
bravo,7131,0.11328125,0.109375,0.96484375
bravo,7133,0.109375,0.091796875,0.96484375
bravo,7136,0.1328125,0.083984375,0.96484375
bravo,7138,0.140625,0.103515625,0.96484375
bravo,7141,0.16015625,0.10546875,0.958984375
bravo,7143,0.166015625,0.130859375,0.953125
bravo,7146,0.19140625,0.150390625,0.93359375
bravo,7148,0.205078125,0.125,0.9453125
bravo,7151,0.203125,0.146484375,0.95703125
bravo,7153,0.205078125,0.14453125,0.947265625
bravo,7156,0.228515625,0.17578125,0.96484375
bravo,7158,0.228515625,0.20703125,0.9296875
bravo,7161,0.19140625,0.220703125,0.92578125
bravo,7163,0.173828125,0.216796875,0.9140625
bravo,7166,0.17578125,0.236328125,0.94140625
bravo,7169,0.138671875,0.21875,0.966796875
bravo,7171,0.125,0.203125,0.962890625
bravo,7174,0.134765625,0.208984375,0.95703125
bravo,7176,0.1328125,0.216796875,0.947265625
bravo,7179,0.109375,0.2734375,0.955078125
bravo,7181,0.12109375,0.21875,0.943359375
bravo,7184,0.11328125,0.1640625,0.958984375
bravo,7186,0.103515625,0.15625,0.966796875
bravo,7189,0.107421875,0.16796875,0.947265625
bravo,7192,0.08984375,0.18359375,0.943359375
bravo,7194,0.04296875,0.166015625,0.982421875
bravo,7197,0.0078125,0.162109375,0.984375
bravo,7199,-0.048828125,0.134765625,0.951171875
bravo,7202,-0.09765625,0.095703125,1.005859375
bravo,7204,-0.134765625,0.1015625,1.03515625
bravo,7207,-0.13671875,0.09375,0.982421875
bravo,7211,-0.134765625,0.044921875,0.935546875
bravo,7214,-0.146484375,0.048828125,0.94140625
bravo,7216,-0.126953125,0.017578125,0.9609375
bravo,7219,-0.1015625,-0.021484375,0.986328125
bravo,7221,-0.1171875,-0.001953125,0.994140625
bravo,7224,-0.130859375,0.021484375,0.99609375
bravo,7227,-0.125,0.015625,0.962890625
bravo,7230,-0.14453125,-0.068359375,0.986328125
bravo,7234,-0.177734375,-0.072265625,0.9765625
bravo,7236,-0.197265625,-0.099609375,1.01171875
bravo,7239,-0.26171875,-0.041015625,0.9921875
bravo,7241,-0.291015625,-0.091796875,0.919921875
bravo,7244,-0.36328125,-0.048828125,0.994140625
bravo,7246,-0.3671875,-0.03125,1.04296875
bravo,7249,-0.333984375,-0.15625,1.0234375
bravo,7251,-0.328125,-0.21484375,1.0234375
bravo,7254,-0.32421875,-0.228515625,1.037109375
bravo,7256,-0.294921875,-0.1875,1.0234375
bravo,7259,-0.2734375,-0.1484375,0.96875
bravo,7261,-0.2421875,-0.091796875,0.947265625
bravo,7263,-0.255859375,-0.095703125,0.97265625
bravo,7266,-0.2265625,-0.146484375,1.001953125
bravo,7268,-0.208984375,-0.212890625,1.0390625
bravo,7271,-0.244140625,-0.203125,1.029296875
bravo,7274,-0.34765625,-0.14453125,0.958984375
bravo,7276,-0.361328125,-0.1171875,0.9765625
bravo,7279,-0.40625,-0.095703125,1.02734375
bravo,7283,-0.404296875,-0.1875,0.978515625
bravo,7285,-0.3671875,-0.166015625,1.037109375
bravo,7288,-0.306640625,-0.11328125,0.91796875
bravo,7290,-0.259765625,-0.064453125,0.94921875
bravo,7293,-0.201171875,0.013671875,0.91796875
bravo,7295,-0.185546875,-0.056640625,1.009765625
bravo,7298,-0.1875,-0.17578125,0.99609375
bravo,7300,-0.18359375,-0.265625,0.951171875
bravo,7303,-0.181640625,-0.115234375,0.994140625
bravo,7306,-0.16015625,-0.08203125,0.91015625
bravo,7308,-0.130859375,0.00390625,0.962890625
bravo,7311,-0.177734375,0.021484375,0.953125
bravo,7313,-0.181640625,-0.0390625,0.96484375
bravo,7316,-0.16015625,-0.009765625,0.986328125
bravo,7318,-0.087890625,-0.01953125,0.921875
bravo,7321,-0.052734375,0.033203125,0.953125
bravo,7324,-0.033203125,-0.005859375,0.951171875
bravo,7326,0.0625,0.025390625,0.97265625
bravo,7330,0.18359375,0.005859375,0.97265625
bravo,7333,0.216796875,0.013671875,0.982421875
bravo,7335,0.189453125,0.078125,1.0390625
bravo,7338,0.09375,0.126953125,1.0625
bravo,7341,-0.029296875,0.162109375,1.0625
bravo,7343,-0.109375,0.037109375,1.087890625
bravo,7346,-0.08984375,0.08984375,1.07421875
bravo,7350,0.03125,0.07421875,0.96484375
bravo,7353,0.10546875,0.064453125,0.880859375
bravo,7355,0.255859375,0.087890625,0.861328125
bravo,7358,0.38671875,0.107421875,0.87109375
bravo,7360,0.5625,0.09375,0.859375
bravo,7363,0.75390625,0.08203125,0.89453125
bravo,7365,0.833984375,0.109375,0.94921875
bravo,7368,0.78515625,0.126953125,0.9375
bravo,7370,0.62890625,0.17578125,0.912109375
bravo,7373,0.505859375,0.154296875,0.880859375
bravo,7375,0.388671875,0.203125,0.880859375
bravo,7377,0.384765625,0.224609375,0.857421875
bravo,7380,0.37890625,0.224609375,0.92578125
bravo,7382,0.443359375,0.28125,0.96484375
bravo,7385,0.466796875,0.2734375,0.916015625
bravo,7387,0.533203125,0.212890625,0.912109375
bravo,7390,0.609375,0.072265625,0.904296875
bravo,7393,0.73828125,0.142578125,0.91015625
bravo,7395,0.8828125,0.11328125,0.86328125
bravo,7398,0.892578125,0.18359375,0.90234375
bravo,7400,0.822265625,0.173828125,0.826171875
bravo,7403,0.75390625,0.06640625,1.103515625
bravo,7405,0.744140625,0.458984375,1.12109375
bravo,7408,0.701171875,-0.076171875,1.109375
bravo,7410,0.541015625,0.390625,1.083984375
bravo,7413,0.49609375,0.2109375,0.890625
bravo,7417,0.529296875,0.283203125,1.009765625
bravo,7420,0.51171875,0.23828125,1.046875
bravo,7422,0.578125,-0.07421875,1.005859375
bravo,7425,0.662109375,-0.08203125,1.109375
bravo,7427,0.8125,-0.126953125,0.9296875
bravo,7430,0.76953125,-0.17578125,0.94140625
bravo,7432,0.779296875,-0.017578125,0.8828125
bravo,7435,0.7421875,-0.21484375,0.84375
bravo,7437,0.708984375,-0.009765625,0.994140625
bravo,7440,0.4765625,-0.3671875,0.958984375
bravo,7443,0.4453125,-0.24609375,0.998046875
bravo,7445,0.419921875,0.04296875,1.005859375
bravo,7448,0.44921875,0.0625,0.974609375
bravo,7450,0.453125,0.0,0.876953125
bravo,7454,0.533203125,-0.099609375,0.84765625
bravo,7457,0.537109375,-0.099609375,0.947265625
bravo,7460,0.541015625,-0.142578125,0.951171875
bravo,7462,0.26171875,-0.73046875,1.134765625
bravo,7465,0.427734375,-0.314453125,0.982421875
bravo,7469,0.71484375,0.169921875,1.0859375
bravo,7472,0.298828125,0.26953125,1.001953125
bravo,7474,-0.21875,-0.078125,1.3828125
bravo,7477,0.095703125,-0.361328125,1.28515625
bravo,7479,0.103515625,0.08984375,1.361328125
bravo,7482,-0.09765625,-0.0078125,0.962890625
bravo,7484,-0.28515625,0.150390625,0.951171875
bravo,7487,-0.20703125,-0.103515625,0.998046875
bravo,7490,0.0,0.125,0.96484375
bravo,7492,0.126953125,0.08203125,0.919921875
bravo,7495,0.26953125,0.0859375,0.916015625
bravo,7497,0.2265625,0.1875,0.873046875
bravo,7500,0.0703125,0.025390625,0.91015625
bravo,7502,0.02734375,0.40625,0.998046875
bravo,7505,0.068359375,0.345703125,1.0
bravo,7507,-0.060546875,0.251953125,0.9921875
bravo,7511,-0.298828125,0.236328125,0.962890625
bravo,7514,-0.32421875,0.296875,0.90234375
bravo,7516,-0.310546875,0.275390625,0.92578125
bravo,7519,-0.22265625,0.3515625,0.947265625
bravo,7521,-0.208984375,0.337890625,0.9609375
bravo,7524,-0.22265625,0.296875,0.9765625
bravo,7526,-0.259765625,0.267578125,0.94140625
bravo,7529,-0.208984375,0.263671875,0.923828125
bravo,7531,-0.234375,0.2734375,0.9375
bravo,7534,-0.328125,0.265625,0.953125
bravo,7537,-0.3828125,0.259765625,0.951171875
bravo,7539,-0.509765625,0.361328125,0.99609375
bravo,7542,-0.404296875,-0.1875,0.888671875
bravo,7544,-0.076171875,0.28125,0.837890625
bravo,7547,-0.322265625,0.150390625,0.873046875
bravo,7549,-0.28515625,-0.044921875,0.833984375
bravo,7552,-0.373046875,0.228515625,1.08984375
bravo,7554,-0.5234375,0.26171875,1.09375
bravo,7557,-0.369140625,-0.05078125,1.095703125
bravo,7560,-0.51953125,0.10546875,0.9609375
bravo,7564,-0.49609375,0.005859375,0.96484375
bravo,7566,-0.521484375,0.04296875,0.95703125
bravo,7569,-0.529296875,0.087890625,1.001953125
bravo,7571,-0.505859375,-0.017578125,1.04296875
bravo,7574,-0.318359375,-0.009765625,1.021484375
bravo,7576,-0.25,0.0234375,0.99609375
bravo,7579,-0.248046875,0.0234375,1.048828125
bravo,7582,-0.310546875,0.083984375,1.09375
bravo,7584,-0.3828125,-0.060546875,1.064453125
bravo,7587,-0.24609375,-0.310546875,1.048828125
bravo,7590,-0.29296875,-0.15625,1.025390625
bravo,7592,-0.435546875,-0.267578125,1.0234375
bravo,7595,-0.412109375,-0.13671875,1.052734375
bravo,7597,-0.38671875,-0.109375,1.0546875
bravo,7600,-0.412109375,-0.087890625,0.99609375
bravo,7602,-0.404296875,-0.146484375,0.998046875
bravo,7605,-0.341796875,-0.283203125,0.986328125
bravo,7607,-0.2578125,-0.287109375,0.98046875
bravo,7610,-0.181640625,-0.28515625,1.01171875
bravo,7612,-0.15234375,-0.29296875,1.01171875
bravo,7615,-0.19140625,-0.337890625,0.974609375
bravo,7617,-0.26953125,-0.298828125,0.966796875
bravo,7620,-0.318359375,-0.2421875,0.9765625
bravo,7622,-0.326171875,-0.216796875,0.978515625
bravo,7625,-0.3203125,-0.1953125,0.978515625
bravo,7627,-0.28515625,-0.216796875,1.0078125
bravo,7630,-0.224609375,-0.1640625,1.017578125
bravo,7632,-0.154296875,-0.126953125,0.9921875
bravo,7635,-0.154296875,-0.103515625,0.974609375
bravo,7637,-0.166015625,-0.130859375,0.99609375
bravo,7640,-0.154296875,-0.15625,1.01171875
bravo,7643,-0.125,-0.12890625,0.99609375
bravo,7645,-0.111328125,-0.087890625,1.009765625
bravo,7648,-0.0703125,-0.05078125,1.015625
bravo,7650,-0.044921875,-0.03125,0.994140625
bravo,7653,-0.03125,-0.02734375,0.978515625
bravo,7655,-0.044921875,-0.03515625,0.984375
bravo,7658,-0.056640625,-0.00390625,0.99609375
bravo,7660,-0.029296875,-0.01953125,1.013671875
bravo,7663,-0.060546875,-0.009765625,1.029296875
bravo,7665,-0.029296875,0.037109375,1.0234375
bravo,7668,0.044921875,0.064453125,0.95703125
bravo,7671,0.06640625,0.021484375,0.970703125
bravo,7673,0.06640625,0.08984375,0.93359375
bravo,7676,0.0625,-0.01171875,0.958984375
bravo,7678,0.07421875,0.060546875,1.009765625
bravo,7681,0.091796875,0.064453125,0.958984375
bravo,7683,0.126953125,0.12890625,0.951171875
bravo,7686,0.12890625,0.095703125,0.94921875
bravo,7689,0.08984375,0.04296875,0.9609375
bravo,7693,0.099609375,0.138671875,0.98046875
bravo,7695,0.14453125,0.083984375,0.97265625
bravo,7698,0.1796875,0.080078125,0.94921875
bravo,7701,0.177734375,0.158203125,0.908203125
bravo,7705,0.216796875,0.146484375,0.93359375
bravo,7708,0.283203125,0.16796875,0.9609375
bravo,7710,0.369140625,0.15234375,0.966796875
bravo,7713,0.419921875,0.142578125,0.95703125
bravo,7715,0.462890625,0.158203125,0.916015625
bravo,7718,0.478515625,0.171875,0.912109375
bravo,7720,0.5078125,0.15625,0.9375
bravo,7723,0.494140625,0.16796875,0.94921875
bravo,7725,0.49609375,0.17578125,0.939453125
bravo,7728,0.447265625,0.171875,0.947265625
bravo,7730,0.435546875,0.224609375,0.96484375
bravo,7732,0.357421875,0.19921875,0.95703125
bravo,7735,0.3671875,0.16796875,0.94921875
bravo,7737,0.369140625,0.15234375,0.966796875
bravo,7740,0.44140625,0.224609375,0.97265625
bravo,7742,0.466796875,0.1640625,0.962890625
bravo,7745,0.494140625,0.1796875,0.947265625
bravo,7748,0.498046875,0.12109375,0.974609375
bravo,7750,0.498046875,0.126953125,0.9609375
bravo,7753,0.501953125,0.095703125,0.955078125
bravo,7755,0.48046875,0.078125,0.927734375
bravo,7758,0.44921875,0.05859375,0.947265625
bravo,7760,0.4453125,0.087890625,0.91796875
bravo,7763,0.40625,0.048828125,0.919921875
bravo,7765,0.380859375,0.052734375,0.939453125
bravo,7769,0.380859375,0.01953125,0.96484375
bravo,7772,0.42578125,0.00390625,0.962890625
bravo,7774,0.439453125,0.021484375,0.953125
bravo,7777,0.44140625,0.013671875,0.958984375
bravo,7779,0.44140625,0.0234375,0.974609375
bravo,7782,0.3984375,-0.013671875,0.978515625
bravo,7784,0.333984375,-0.025390625,0.9609375
bravo,7787,0.267578125,-0.0234375,0.962890625
bravo,7790,0.26171875,0.017578125,0.94921875
bravo,7792,0.232421875,0.013671875,0.95703125
bravo,7795,0.28125,-0.015625,0.955078125
bravo,7797,0.3203125,0.01953125,1.03125
bravo,7800,0.255859375,0.18359375,1.07421875
bravo,7802,0.13671875,-0.017578125,1.087890625
bravo,7805,0.126953125,0.115234375,0.9453125
bravo,7808,0.142578125,0.17578125,0.953125
bravo,7810,0.068359375,0.048828125,0.9296875
bravo,7814,-0.02734375,0.017578125,0.95703125
bravo,7817,0.00390625,0.05859375,0.966796875
bravo,7820,0.01171875,0.0546875,0.96875
bravo,7822,0.015625,0.142578125,0.966796875
bravo,7825,0.005859375,0.01953125,0.927734375
bravo,7829,-0.08203125,0.134765625,0.923828125
bravo,7832,0.033203125,0.21875,0.93359375
bravo,7834,-0.046875,0.13671875,0.939453125
bravo,7837,-0.16796875,0.12890625,0.953125
bravo,7840,-0.376953125,-0.017578125,0.943359375
bravo,7842,-0.275390625,0.201171875,0.955078125
bravo,7845,-0.052734375,0.078125,0.955078125
bravo,7847,0.134765625,0.24609375,0.974609375
bravo,7851,-0.013671875,0.123046875,1.080078125
bravo,7854,-0.185546875,-0.037109375,1.05859375
bravo,7856,-0.140625,0.24609375,1.01953125
bravo,7859,-0.19140625,0.119140625,1.0078125
bravo,7861,-0.26953125,0.12890625,0.94140625
bravo,7864,-0.3203125,0.146484375,0.919921875
bravo,7866,-0.220703125,0.12890625,0.943359375
bravo,7869,-0.228515625,0.009765625,0.984375
bravo,7871,-0.15234375,0.1796875,0.94921875
bravo,7874,-0.1875,0.029296875,0.9765625
bravo,7876,-0.19140625,-0.001953125,0.943359375
bravo,7879,-0.30078125,-0.087890625,0.96484375
bravo,7881,-0.306640625,0.0234375,0.951171875
bravo,7884,-0.337890625,-0.009765625,0.98046875
bravo,7886,-0.33984375,0.0,0.96484375
bravo,7889,-0.306640625,-0.037109375,0.990234375
bravo,7893,-0.216796875,-0.029296875,0.984375
bravo,7896,-0.16796875,-0.033203125,0.9765625
bravo,7898,-0.1640625,-0.048828125,0.9921875
bravo,7901,-0.15234375,-0.0390625,0.994140625
bravo,7903,-0.177734375,-0.095703125,1.01171875
bravo,7906,-0.177734375,-0.1015625,1.001953125
bravo,7909,-0.185546875,-0.107421875,1.013671875
bravo,7911,-0.177734375,-0.044921875,1.005859375
bravo,7914,-0.197265625,-0.052734375,1.009765625
bravo,7916,-0.1640625,-0.048828125,0.994140625
bravo,7919,-0.15625,-0.08984375,0.984375
bravo,7922,-0.11328125,-0.10546875,0.986328125
bravo,7924,-0.0625,-0.1171875,1.015625
bravo,7927,-0.044921875,-0.111328125,1.017578125
bravo,7929,-0.041015625,-0.083984375,0.99609375
bravo,7932,-0.00390625,-0.126953125,0.974609375
bravo,7936,-0.009765625,-0.0859375,0.9453125
bravo,7939,-0.01171875,-0.0859375,0.966796875
bravo,7941,-0.017578125,-0.091796875,0.982421875
bravo,7944,-0.01171875,-0.068359375,0.990234375
bravo,7947,0.048828125,-0.044921875,0.974609375
bravo,7951,0.0703125,-0.03515625,0.974609375
bravo,7953,0.10546875,-0.01953125,0.98828125
bravo,7956,0.125,-0.029296875,0.974609375
bravo,7958,0.14453125,0.01171875,0.984375
bravo,7961,0.150390625,0.01953125,0.984375
bravo,7963,0.1484375,0.01953125,0.984375
bravo,7966,0.158203125,0.01171875,0.970703125
bravo,7968,0.15234375,0.046875,0.98046875
bravo,7971,0.1484375,0.07421875,0.955078125
bravo,7973,0.142578125,0.083984375,0.9609375
bravo,7976,0.134765625,0.115234375,0.9609375
bravo,7978,0.140625,0.09765625,0.95703125
bravo,7981,0.1328125,0.10546875,0.958984375
bravo,7983,0.1640625,0.091796875,0.947265625
bravo,7986,0.185546875,0.091796875,0.958984375
bravo,7988,0.201171875,0.125,0.94921875
bravo,7991,0.2109375,0.15234375,0.935546875
bravo,7993,0.205078125,0.14453125,0.9453125
bravo,7996,0.201171875,0.14453125,0.943359375
bravo,7998,0.19140625,0.150390625,0.9609375
bravo,8001,0.1875,0.169921875,0.96875
bravo,8003,0.203125,0.19140625,0.9609375
bravo,8006,0.197265625,0.166015625,0.947265625
bravo,8008,0.2109375,0.14453125,0.94921875
bravo,8011,0.20703125,0.142578125,0.9609375
bravo,8014,0.203125,0.16015625,0.95703125
bravo,8016,0.203125,0.171875,0.962890625
bravo,8019,0.18359375,0.177734375,0.947265625
bravo,8021,0.162109375,0.1640625,0.939453125
bravo,8024,0.166015625,0.140625,0.923828125
bravo,8028,0.14453125,0.111328125,0.9453125
bravo,8030,0.1328125,0.109375,0.9453125
bravo,8033,0.1328125,0.12109375,0.9609375
bravo,8035,0.103515625,0.1015625,0.96875
bravo,8038,0.091796875,0.076171875,0.9609375
bravo,8041,0.06640625,0.08203125,0.96484375
bravo,8043,0.06640625,0.072265625,0.95703125
bravo,8046,0.060546875,0.06640625,0.962890625
bravo,8048,0.072265625,0.048828125,0.9765625
bravo,8051,0.05859375,0.041015625,0.96484375
bravo,8053,0.05859375,0.005859375,0.97265625
bravo,8056,0.04296875,0.021484375,0.939453125
bravo,8060,0.02734375,0.03125,0.953125
bravo,8063,0.017578125,0.01953125,0.96875
bravo,8065,0.005859375,0.00390625,0.978515625
bravo,8068,0.00390625,-0.013671875,0.98046875
bravo,8070,0.001953125,-0.005859375,0.994140625
bravo,8074,0.0078125,-0.01171875,0.9765625
bravo,8078,-0.01171875,-0.029296875,0.984375
bravo,8080,-0.029296875,-0.021484375,0.986328125
bravo,8083,-0.044921875,-0.0234375,1.0078125
bravo,8085,-0.044921875,-0.03515625,1.001953125
bravo,8087,-0.048828125,-0.029296875,0.99609375
bravo,8090,-0.06640625,-0.0390625,0.998046875
bravo,8093,-0.072265625,-0.029296875,0.98828125
bravo,8095,-0.083984375,-0.037109375,0.98828125
bravo,8099,-0.078125,-0.02734375,0.986328125
bravo,8102,-0.08203125,-0.01171875,0.974609375
bravo,8104,-0.087890625,-0.021484375,0.994140625
bravo,8107,-0.08203125,-0.03515625,0.99609375
bravo,8109,-0.083984375,-0.025390625,1.005859375
bravo,8112,-0.078125,-0.021484375,0.99609375
bravo,8114,-0.07421875,0.0,0.98828125
bravo,8117,-0.060546875,0.001953125,0.986328125
bravo,8119,-0.068359375,0.009765625,0.978515625
bravo,8122,-0.060546875,0.013671875,0.984375
bravo,8124,-0.05078125,0.02734375,0.98046875
bravo,8127,-0.048828125,0.0390625,0.96875
bravo,8129,-0.03515625,0.03125,0.951171875
bravo,8132,-0.033203125,0.015625,0.958984375
bravo,8134,-0.021484375,0.03515625,0.982421875
bravo,8137,-0.0078125,0.03515625,0.97265625
bravo,8140,-0.0078125,0.033203125,0.9765625
bravo,8142,0.00390625,0.041015625,0.974609375
bravo,8145,0.017578125,0.05859375,0.958984375
bravo,8147,0.015625,0.072265625,0.9609375
bravo,8150,0.017578125,0.0625,0.955078125
bravo,8152,0.03125,0.056640625,0.955078125
bravo,8155,0.037109375,0.052734375,0.951171875
bravo,8157,0.044921875,0.0625,0.953125
bravo,8160,0.052734375,0.064453125,0.953125
bravo,8162,0.05859375,0.064453125,0.951171875
bravo,8165,0.08203125,0.064453125,0.978515625
bravo,8168,0.068359375,0.064453125,0.97265625
bravo,8170,0.078125,0.064453125,0.98046875
bravo,8173,0.091796875,0.0390625,0.970703125
bravo,8175,0.115234375,0.06640625,0.984375
bravo,8179,0.11328125,0.048828125,0.96875
bravo,8182,0.103515625,0.041015625,0.96875
bravo,8184,0.11328125,0.03515625,0.97265625
bravo,8187,0.111328125,0.04296875,0.966796875
bravo,8190,0.123046875,0.05859375,0.984375
bravo,8192,0.130859375,0.05859375,0.98046875
bravo,8195,0.15234375,0.041015625,0.95703125
bravo,8197,0.158203125,0.017578125,0.951171875
bravo,8201,0.1484375,0.0234375,0.9375
bravo,8203,0.16796875,0.04296875,0.951171875
bravo,8206,0.1640625,0.03125,0.93359375
bravo,8208,0.15625,0.0234375,0.966796875
bravo,8211,0.150390625,0.0234375,0.966796875
bravo,8213,0.142578125,0.0234375,0.95703125
bravo,8216,0.130859375,0.0234375,0.962890625
bravo,8218,0.126953125,0.021484375,0.966796875
bravo,8221,0.130859375,0.025390625,0.95703125
bravo,8223,0.1328125,0.021484375,0.966796875
bravo,8226,0.126953125,0.015625,0.97265625
bravo,8228,0.10546875,0.015625,0.974609375
bravo,8231,0.08984375,0.025390625,0.974609375
bravo,8233,0.0703125,0.029296875,0.96875
bravo,8236,0.0546875,0.03125,0.9765625
bravo,8238,0.046875,0.025390625,0.97265625
bravo,8241,0.046875,0.03125,0.958984375
bravo,8243,0.048828125,0.033203125,0.966796875
bravo,8246,0.056640625,0.0234375,0.970703125
bravo,8248,0.083984375,0.021484375,1.00390625
bravo,8251,0.041015625,0.013671875,0.994140625
bravo,8253,0.04296875,0.04296875,1.005859375
bravo,8256,0.017578125,0.005859375,1.009765625
bravo,8258,0.01171875,-0.015625,0.986328125
bravo,8261,-0.0078125,0.05078125,0.97265625
bravo,8263,-0.0078125,0.048828125,0.9609375
bravo,8266,-0.009765625,0.068359375,0.97265625
bravo,8268,-0.013671875,0.05859375,0.96875
bravo,8271,-0.021484375,0.041015625,0.978515625
bravo,8273,-0.005859375,0.05078125,0.982421875
bravo,8276,-0.0078125,0.033203125,0.97265625
bravo,8278,-0.009765625,0.029296875,0.970703125
bravo,8281,-0.015625,0.03125,0.974609375
bravo,8283,-0.013671875,0.04296875,0.962890625
bravo,8286,-0.03125,0.048828125,0.955078125
bravo,8289,-0.052734375,0.048828125,0.96484375
bravo,8291,-0.056640625,0.0546875,0.970703125
bravo,8294,-0.0390625,0.05859375,0.96875
bravo,8296,-0.029296875,0.05078125,0.970703125
bravo,8299,-0.02734375,0.0390625,0.986328125
bravo,8301,-0.015625,0.03125,0.984375
bravo,8304,-0.009765625,0.017578125,0.9765625
bravo,8307,-0.0078125,0.02734375,0.9921875
bravo,8309,-0.01171875,0.03125,0.978515625
bravo,8312,-0.001953125,0.025390625,0.978515625
bravo,8315,0.013671875,0.025390625,0.98046875
bravo,8318,0.005859375,0.025390625,0.970703125
bravo,8320,0.01171875,0.03125,0.974609375
bravo,8323,0.015625,0.0234375,0.974609375
bravo,8326,0.0234375,0.013671875,0.982421875
bravo,8329,0.025390625,0.0078125,0.978515625
bravo,8331,0.03125,0.013671875,0.96484375
bravo,8333,0.0390625,0.03125,0.970703125
bravo,8336,0.029296875,0.025390625,0.984375
bravo,8338,0.033203125,0.03125,0.98828125
bravo,8341,0.037109375,0.02734375,0.98046875
bravo,8343,0.041015625,0.017578125,0.9765625
bravo,8346,0.04296875,0.009765625,0.98046875
bravo,8348,0.06640625,0.009765625,0.974609375
bravo,8351,0.080078125,0.005859375,0.9609375
bravo,8353,0.076171875,0.015625,0.962890625
bravo,8356,0.07421875,0.0234375,0.970703125
bravo,8358,0.068359375,0.021484375,0.98046875
bravo,8361,0.05859375,0.025390625,0.970703125
bravo,8363,0.064453125,0.02734375,0.978515625
bravo,8366,0.076171875,0.029296875,0.97265625
bravo,8368,0.076171875,0.03125,0.970703125
bravo,8371,0.083984375,0.03125,0.978515625
bravo,8373,0.072265625,0.021484375,0.978515625
bravo,8376,0.060546875,0.029296875,0.97265625
bravo,8378,0.072265625,0.03515625,0.96484375
bravo,8381,0.06640625,0.037109375,0.978515625
bravo,8383,0.06640625,0.046875,0.9765625
bravo,8386,0.068359375,0.048828125,0.97265625
bravo,8388,0.0703125,0.05078125,0.9765625
bravo,8391,0.068359375,0.056640625,0.962890625
bravo,8395,0.060546875,0.044921875,0.97265625
bravo,8397,0.06640625,0.05078125,0.970703125
bravo,8400,0.06640625,0.056640625,0.970703125
bravo,8402,0.068359375,0.052734375,0.9765625
bravo,8405,0.076171875,0.048828125,0.978515625
bravo,8408,0.0703125,0.052734375,0.97265625
bravo,8410,0.0625,0.0625,0.98828125
bravo,8413,0.05078125,0.060546875,0.982421875
bravo,8415,0.041015625,0.0625,0.96484375
bravo,8418,0.041015625,0.048828125,0.958984375
bravo,8420,0.04296875,0.0390625,0.9765625
bravo,8423,0.044921875,0.03515625,0.974609375
bravo,8426,0.05859375,0.033203125,0.9609375
bravo,8430,0.05859375,0.044921875,0.96875
bravo,8432,0.033203125,0.041015625,0.96484375
bravo,8435,0.025390625,0.0390625,0.97265625
bravo,8437,0.01953125,0.033203125,0.97265625
bravo,8440,0.017578125,0.029296875,0.970703125
bravo,8443,0.02734375,0.01953125,0.970703125
bravo,8445,0.02734375,0.021484375,0.98046875
bravo,8448,0.03515625,0.017578125,0.966796875
bravo,8450,0.0390625,0.021484375,0.958984375
bravo,8453,0.04296875,0.025390625,0.970703125
bravo,8456,0.05078125,0.01953125,1.001953125
bravo,8460,0.03515625,0.0078125,0.9921875
bravo,8463,0.025390625,0.0078125,0.986328125
bravo,8465,0.02734375,0.005859375,0.98828125
bravo,8467,0.0234375,0.0078125,0.982421875
bravo,8470,0.02734375,0.013671875,0.978515625
bravo,8472,0.03515625,0.01171875,0.978515625
bravo,8475,0.033203125,0.009765625,0.96875
bravo,8477,0.041015625,0.013671875,0.96484375
